symbol,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
HHH,1,8.18000824031408,1.0,8.18000824031408,,,,8.18000824031408,8.18000824031408,,0
HII,3,69.84038270852102,0.3333333333333333,108.14633462696756,-19.152975959223273,5.646450706000537,2.8232253530002684,23.280127569507005,108.14633462696756,-23.892036344200964,2
HIMS,2,60.63861756681666,1.0,30.31930878340833,,,,30.31930878340833,43.58400267789578,,0
HLT,1,-42.70057939359676,0.0,,-42.70057939359676,,0.0,-42.70057939359676,,-42.70057939359676,1
HOG,2,-50.652192998158505,0.0,,-25.326096499079252,,0.0,-25.326096499079252,,-37.88756781516738,2
HON,1,36.37254328693438,1.0,36.37254328693438,,,,36.37254328693438,36.37254328693438,,0
HOOD,1,-26.266314777845064,0.0,,-26.266314777845064,,0.0,-26.266314777845064,,-26.266314777845064,1
HPE,2,97.50559922847648,1.0,48.75279961423824,,,,48.75279961423824,69.05134650298203,,0
HPQ,1,-39.153373581615355,0.0,,-39.153373581615355,,0.0,-39.153373581615355,,-39.153373581615355,1
HTZ,1,-97.53025128524541,0.0,,-97.53025128524541,,0.0,-97.53025128524541,,-97.53025128524541,1
HUBS,3,-211.22348618603746,0.0,,-70.40782872867915,,0.0,-70.40782872867915,,-86.9751172198014,3
IART,1,-5.749966621398926,0.0,,-5.749966621398926,,0.0,-5.749966621398926,,-5.749966621398926,1
IBKR,2,-63.91980455846852,0.0,,-31.95990227923426,,0.0,-31.95990227923426,,-61.085810166508125,2
IBM,2,-68.37833032475167,0.0,,-34.189165162375836,,0.0,-34.189165162375836,,-66.71840616052151,2
ICE,3,-49.06273281034151,0.3333333333333333,37.71255508752652,-43.38764394893401,0.8692003449625679,0.43460017248128396,-16.354244270113835,37.71255508752652,-68.97849725731221,2
ICUI,2,-2.556548899968014,0.5,56.67490778381397,-59.231456683781985,0.9568379870578463,0.9568379870578463,-1.278274449984007,56.67490778381397,-59.231456683781985,1
IMAX,2,10.177959638972041,0.5,46.38704471507076,-36.20908507609872,1.2810885615469587,1.2810885615469587,5.0889798194860205,46.38704471507076,-36.20908507609872,1
INFY,1,39.608902794398006,1.0,39.608902794398006,,,,39.608902794398006,39.608902794398006,,0
INTC,1,-58.62975145223105,0.0,,-58.62975145223105,,0.0,-58.62975145223105,,-58.62975145223105,1
INTU,3,-33.26447529188875,0.6666666666666666,5.487591931571405,-44.23965915503156,0.12404236461996516,0.24808472923993033,-11.088158430629584,6.1760011296741375,-44.23965915503156,1
IONQ,2,-50.679951047617735,0.0,,-25.339975523808867,,0.0,-25.339975523808867,,-39.90804660931065,2
IOT,2,-64.34737874945847,0.0,,-32.173689374729236,,0.0,-32.173689374729236,,-38.266682942708336,2
ITA,57,-77.3829174276532,0.42105263157894735,34.86557520070581,-27.70171885589675,1.2586069255151697,0.9153504912837599,-1.3575950425904069,113.56352202734212,-44.059686251609634,13
IVZ,1,-33.33905035928332,0.0,,-33.33905035928332,,0.0,-33.33905035928332,,-33.33905035928332,1
JBLU,1,12.875471413918406,1.0,12.875471413918406,,,,12.875471413918406,12.875471413918406,,0
JEF,1,-31.354833787487397,0.0,,-31.354833787487397,,0.0,-31.354833787487397,,-31.354833787487397,1
JNJ,2,-71.94636673780053,0.0,,-35.973183368900266,,0.0,-35.973183368900266,,-48.1366144116687,2
JPM,2,58.178060908633825,0.5,63.86473435573444,-5.686673447100614,11.230596402242206,11.230596402242206,29.089030454316912,63.86473435573444,-5.686673447100614,1
KEY,1,-3.893086470235927,0.0,,-3.893086470235927,,0.0,-3.893086470235927,,-3.893086470235927,1
KFY,1,19.477122426317166,1.0,19.477122426317166,,,,19.477122426317166,19.477122426317166,,0
KHC,2,-104.90178266584374,0.0,,-52.45089133292187,,0.0,-52.45089133292187,,-60.1296216486284,2
KKR,2,-53.52274394036728,0.0,,-26.76137197018364,,0.0,-26.76137197018364,,-48.23355282413029,2
